Index,Inspection_Date,Sale_Date,Sale_Price,Location,Classification,Architectural_Style,Year_Built,Bedrooms,Baths,Square_Feet,Count,Price_per_SF
1105,2015-07-14,2015-08-18,176000,RIFLE,Single Family,MANUFACTURED HUD,1994,4,2,2136,1,82.39700374531836
1106,2016-02-23,2016-03-29,280000,RIFLE,Single Family,MANUFACTURED HUD,1994,4,2,2136,1,131.08614232209737
1107,2015-05-22,2015-06-26,294000,RIFLE,Single Family,TWO STORY,2008,4,2.5,2145,1,137.06293706293707
1108,2015-06-10,2015-07-15,273000,RIFLE,Single Family,BI LEVEL,2004,5,3,2146,1,127.21342031686859
1109,2015-07-24,2015-08-28,229500,RIFLE,Single Family,TWO STORY,1979,3,2,2160,1,106.25
1110,2015-05-06,2015-06-10,235000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1949,4,2,2168,1,108.39483394833948
1111,2014-12-02,2015-01-06,249000,RIFLE,Single Family,BI LEVEL,2006,3,3,2168,1,114.85239852398524
1112,2015-10-20,2015-11-24,250000,RIFLE,Single Family,ONE WITH HALF STORY,2004,5,3,2184,1,114.46886446886447
1113,2015-08-26,2015-09-30,280000,RIFLE,Single Family,ONE WITH HALF STORY,2005,3,2.5,2184,1,128.2051282051282
1114,2015-03-10,2015-04-14,236000,RIFLE,Single Family,TWO STORY WITH BASEMENT,1979,4,1.7,2188,1,107.86106032906764
1115,2015-11-17,2015-12-22,310000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2002,3,2.5,2204,1,140.65335753176043
1116,2015-10-20,2015-11-24,277500,RIFLE,Single Family,TWO STORY,1999,4,2,2206,1,125.79329102447869
1117,2015-05-11,2015-06-15,309000,RIFLE,Single Family,TWO STORY,2001,5,2,2210,1,139.81900452488688
1118,2015-05-04,2015-06-08,237500,RIFLE,Single Family,ONE STORY WITH BASEMENT,1996,5,1.75,2226,1,106.69362084456424
1119,2015-01-20,2015-02-24,215000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1982,3,2,2232,1,96.32616487455198
1120,2015-07-03,2015-08-07,238600,RIFLE,Single Family,ONE STORY WITH BASEMENT,1979,3,2,2240,1,106.51785714285714
1121,2014-12-01,2015-01-05,410000,RIFLE,Single Family,TWO STORY,1899,4,1.75,2256,1,181.73758865248226
1122,2015-04-21,2015-05-26,318000,RIFLE,Single Family,TWO STORY,1994,3,2.5,2261,1,140.64573197700133
1123,2015-03-20,2015-04-24,217500,RIFLE,Single Family,TRI LEVEL,1966,4,2.5,2272,1,95.7306338028169
1124,2015-07-13,2015-08-17,290000,RIFLE,Single Family,TWO STORY,2008,3,2.5,2276,1,127.41652021089631
1125,2015-06-23,2015-07-28,215000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1948,2,2,2292,1,93.804537521815
1126,2014-11-14,2014-12-19,315000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1995,4,2.5,2304,1,136.71875
1127,2014-12-31,2015-02-04,363500,RIFLE,Single Family,ONE STORY,2004,3,3.5,2316,1,156.9516407599309
1128,2014-09-23,2014-10-28,244000,RIFLE,Single Family,TWO STORY,2001,3,2.25,2318,1,105.26315789473684
1129,2014-09-29,2014-11-03,229000,RIFLE,Single Family,ONE STORY,1960,5,2.75,2322,1,98.62187769164514
1130,2014-05-29,2014-07-03,230000,RIFLE,Single Family,MANUFACTURED HUD,2003,4,2,2356,1,97.62308998302207
1131,2014-11-25,2014-12-30,259000,RIFLE,Single Family,TWO STORY,2007,3,2.5,2360,1,109.7457627118644
1132,2015-01-30,2015-03-06,259000,RIFLE,Single Family,TWO STORY,2007,3,2.5,2360,1,109.7457627118644
1133,2014-06-20,2014-07-25,205000,RIFLE,Single Family,MODULAR UBC IRC,2005,4,2,2387,1,85.88186007540847
1134,2015-03-26,2015-04-30,300000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2002,4,3,2396,1,125.20868113522538
1135,2015-05-25,2015-06-29,285000,RIFLE,Single Family,ONE WITH HALF STORY,2002,3,2.5,2405,1,118.5031185031185
1136,2014-08-22,2014-09-26,218000,RIFLE,Single Family,ONE WITH HALF STORY,2005,4,2.5,2408,1,90.53156146179403
1137,2015-10-12,2015-11-16,275000,RIFLE,Single Family,ONE WITH HALF STORY,2005,4,2.5,2408,1,114.20265780730897
1138,2015-05-05,2015-06-09,255000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2007,4,2.7,2424,1,105.1980198019802
1139,2015-01-16,2015-02-20,227000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1981,5,2.5,2444,1,92.88052373158756
1140,2015-06-23,2015-07-28,428000,RIFLE,Single Family,TWO STORY,2007,4,2.5,2447,1,174.90805067429505
1141,2015-08-19,2015-09-23,282500,RIFLE,Single Family,SPLIT LEVEL,1979,5,3,2448,1,115.40032679738562
1142,2016-04-01,2016-05-06,303000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2006,2,2,2450,1,123.6734693877551
1143,2015-12-02,2016-01-06,259000,RIFLE,Single Family,ONE WITH HALF STORY,2005,5,3,2464,1,105.11363636363636
1144,2016-03-02,2016-04-06,310000,RIFLE,Single Family,ONE WITH HALF STORY,2005,5,3,2464,1,125.81168831168831
1145,2016-04-22,2016-05-27,164000,RIFLE,Single Family,MODULAR UBC IRC,1991,4,3,2532,1,64.77093206951027
1146,2014-11-04,2014-12-09,310000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1919,3,1.5,2553,1,121.42577359968665
1147,2014-06-19,2014-07-24,377000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2009,3,3.5,2568,1,146.8068535825545
1148,2015-07-24,2015-08-28,365000,RIFLE,Single Family,TWO STORY WITH BASEMENT,1981,4,2.25,2589,1,140.98107377365778
1149,2014-10-10,2014-11-14,210000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1979,5,3,2608,1,80.52147239263803
1150,2016-01-15,2016-02-19,305000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1996,3,3,2624,1,116.23475609756098
1151,2015-04-10,2015-05-15,320000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1994,4,2.75,2626,1,121.85833968012186
1152,2016-02-29,2016-04-04,228000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1965,5,2.5,2628,1,86.7579908675799
1153,2014-11-28,2015-01-02,393000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2005,4,2.5,2743,1,143.27378782355086
1154,2014-09-16,2014-10-21,222500,RIFLE,Single Family,ONE STORY WITH BASEMENT,1979,5,2.75,2794,1,79.63493199713672
1155,2016-01-20,2016-02-24,223500,RIFLE,Single Family,ONE STORY WITH BASEMENT,1953,4,2.5,2795,1,79.96422182468694
1156,2015-06-16,2015-07-21,349000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2004,4,2.5,2804,1,124.46504992867332
1157,2014-07-25,2014-08-29,225000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1978,5,2.25,2808,1,80.12820512820512
1158,2015-03-20,2015-04-24,262000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2001,5,3,2878,1,91.03544127866574
1159,2014-07-31,2014-09-04,338000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2003,4,2.5,2908,1,116.23108665749656
1160,2014-12-15,2015-01-19,360000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2007,4,2.5,2928,1,122.95081967213115
1161,2014-10-01,2014-11-05,260000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1979,6,3,2966,1,87.66014834794336
1162,2014-07-04,2014-08-08,291000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2006,4,2.5,3008,1,96.74202127659575
1163,2014-07-16,2014-08-20,280000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2002,3,3.5,3028,1,92.47027741083224
1164,2015-09-10,2015-10-15,335000,RIFLE,Single Family,TWO STORY,1992,3,3.2,3040,1,110.19736842105263
1165,2015-09-04,2015-10-09,380000,RIFLE,Single Family,TWO STORY WITH BASEMENT,2004,6,3.5,3085,1,123.17666126418152
1166,2015-10-09,2015-11-13,349900,RIFLE,Single Family,ONE STORY WITH BASEMENT,2002,5,3.5,3238,1,108.06053119209389
1167,2016-02-02,2016-03-08,360000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2006,5,3,3248,1,110.83743842364532
1168,2016-04-14,2016-05-19,352500,RIFLE,Single Family,TWO STORY WITH BASEMENT,2003,5,3.25,3551,1,99.26781188397635
1169,2014-07-08,2014-08-12,220000,RIFLE,Single Family,MANUFACTURED HUD,2002,6,3.5,3632,1,60.5726872246696
1170,2015-08-25,2015-09-29,365000,RIFLE,Single Family,ONE STORY WITH BASEMENT,2002,4,2.75,3708,1,98.43581445523193
1171,2016-04-11,2016-05-16,377000,RIFLE,Single Family,TRI LEVEL,2007,4,3,3746,1,100.64068339562199
1172,2015-01-09,2015-02-13,527500,RIFLE,Single Family,MODULAR UBC IRC,2004,4,3.5,3956,1,133.3417593528817
1173,2016-05-13,2016-06-17,573900,RIFLE,Single Family,ONE STORY WITH BASEMENT,2009,4,3.75,4560,1,125.85526315789474
1174,2015-07-03,2015-08-07,540000,RIFLE,Single Family,ONE STORY WITH BASEMENT,1998,4,2,4736,1,114.02027027027027
1177,2015-07-23,2015-08-27,40000,SILT,Single Family,ONE STORY,1980,1,1,336,1,119.04761904761905
1178,2015-12-31,2016-02-04,550000,SILT,Single Family,ONE STORY,1980,1,1,336,1,1636.904761904762
1179,2016-03-29,2016-05-03,400000,SILT,Single Family,ONE STORY,2006,1,1,600,1,666.6666666666666
1180,2015-01-22,2015-02-26,290000,SILT,Single Family,ONE STORY,2e3,1,0.75,608,1,476.9736842105263
1181,2014-09-25,2014-10-30,60000,SILT,Single Family,ONE STORY,1917,1,1,728,1,82.41758241758242
1182,2015-12-30,2016-02-03,184000,SILT,Single Family,ONE STORY,1900,2,1,812,1,226.60098522167488
1183,2015-11-24,2015-12-29,450000,SILT,Single Family,ONE STORY,1993,2,0.75,837,1,537.6344086021505
1184,2015-02-04,2015-03-11,134500,SILT,Single Family,ONE STORY,1994,2,1,884,1,152.14932126696831
1185,2015-09-11,2015-10-16,80000,SILT,Single Family,PRE HUD MOBILE HOME,1971,3,1.5,912,1,87.71929824561404
1186,2015-04-24,2015-05-29,142000,SILT,Single Family,ONE STORY WITH BASEMENT,1910,2,1,936,1,151.7094017094017
1187,2016-01-22,2016-02-26,185000,SILT,Single Family,ONE STORY,1923,2,1,960,1,192.70833333333334
1188,2015-01-12,2015-02-16,185000,SILT,Single Family,MANUFACTURED HUD,1997,2,1.75,970,1,190.72164948453607
1189,2015-09-15,2015-10-20,265000,SILT,Single Family,ONE STORY,1917,2,1,1027,1,258.03310613437196
1190,2014-08-01,2014-09-05,110000,SILT,Single Family,PRE HUD MOBILE HOME,1969,3,2,1032,1,106.5891472868217
1191,2015-04-24,2015-05-29,222500,SILT,Single Family,ONE STORY WITH BASEMENT,1910,3,1,1044,1,213.12260536398466
1192,2015-12-11,2016-01-15,80000,SILT,Single Family,MANUFACTURED HUD,1978,3,2,1050,1,76.19047619047619
1193,2015-02-23,2015-03-30,157000,SILT,Single Family,ONE STORY,1948,2,1,1056,1,148.67424242424244
1194,2015-01-13,2015-02-17,220000,SILT,Single Family,MANUFACTURED HUD,1998,3,2,1080,1,203.7037037037037
1195,2015-08-26,2015-09-30,230000,SILT,Single Family,TWO STORY,2004,2,1.5,1088,1,211.39705882352942
1196,2015-10-21,2015-11-25,90000,SILT,Single Family,ONE STORY,1933,3,1,1089,1,82.64462809917356
1197,2015-04-03,2015-05-08,194000,SILT,Single Family,ONE STORY,1999,2,1,1098,1,176.6848816029144
1198,2016-05-05,2016-06-09,276000,SILT,Single Family,MODULAR UBC IRC,2003,3,2,1120,1,246.42857142857142
1199,2015-02-26,2015-04-02,179000,SILT,Single Family,MANUFACTURED HUD,1983,3,2,1120,1,159.82142857142858
1200,2014-07-08,2014-08-12,178500,SILT,Single Family,ONE STORY,1999,2,1.75,1136,1,157.13028169014083
1201,2014-09-30,2014-11-04,212500,SILT,Single Family,MANUFACTURED HUD,2002,3,2,1188,1,178.87205387205387
1202,2016-04-22,2016-05-27,242500,SILT,Single Family,ONE STORY,2004,3,2,1188,1,204.12457912457913
1203,2016-05-26,2016-06-30,165000,SILT,Single Family,MODULAR UBC IRC,1999,3,2,1188,1,138.88888888888889
1204,2014-09-25,2014-10-30,210000,SILT,Single Family,ONE STORY,1998,3,2,1196,1,175.58528428093646
1205,2015-12-25,2016-01-29,173000,SILT,Single Family,MANUFACTURED HUD,1989,3,2,1242,1,139.2914653784219
1206,2014-11-25,2014-12-30,170000,SILT,Single Family,ONE STORY WITH BASEMENT,1918,2,1.5,1296,1,131.17283950617283
1207,2015-10-13,2015-11-17,215000,SILT,Single Family,ONE STORY,1990,3,0.75,1296,1,165.89506172839506
1208,2015-06-22,2015-07-27,215000,SILT,Single Family,MANUFACTURED HUD,2002,3,2,1305,1,164.75095785440612
1209,2014-11-12,2014-12-17,172500,SILT,Single Family,ONE WITH HALF STORY,1923,2,1,1333,1,129.40735183795948
1210,2016-05-10,2016-06-14,258000,SILT,Single Family,ONE STORY,2006,3,2,1335,1,193.25842696629215
1211,2015-08-06,2015-09-10,215000,SILT,Single Family,MANUFACTURED HUD,2003,3,2,1336,1,160.92814371257484
1212,2016-03-04,2016-04-08,439000,SILT,Single Family,MANUFACTURED HUD,2015,3,2,1350,1,325.18518518518516
1213,2016-03-04,2016-04-08,439000,SILT,Single Family,MANUFACTURED HUD,2015,3,2,1350,1,325.18518518518516
1214,2015-09-23,2015-10-28,205000,SILT,Single Family,ONE STORY,1956,3,2,1355,1,151.29151291512915
1215,2016-03-29,2016-05-03,400000,SILT,Single Family,ONE STORY,1984,2,1,1362,1,293.68575624082234
1216,2015-08-07,2015-09-11,207000,SILT,Single Family,ONE STORY,1997,3,2,1377,1,150.32679738562092
1217,2016-02-25,2016-03-31,359000,SILT,Single Family,MODULAR UBC IRC,1978,3,1.75,1382,1,259.7684515195369
1218,2015-08-18,2015-09-22,252000,SILT,Single Family,ONE STORY,2001,3,2,1394,1,180.77474892395983
1219,2015-10-26,2015-11-30,280000,SILT,Single Family,ONE STORY,1998,3,2,1400,1,200
1220,2014-08-05,2014-09-09,160000,SILT,Single Family,ONE STORY,1992,3,1.7,1400,1,114.28571428571429
1221,2015-08-28,2015-10-02,160000,SILT,Single Family,ONE STORY WITH BASEMENT,1980,2,1.75,1400,1,114.28571428571429
1222,2014-08-15,2014-09-19,235500,SILT,Single Family,ONE STORY,2013,3,2,1424,1,165.37921348314606
1223,2014-06-26,2014-07-31,269200,SILT,Single Family,MODULAR UBC IRC,1975,3,2,1435,1,187.595818815331
1224,2016-02-24,2016-03-30,217000,SILT,Single Family,MANUFACTURED HUD,2003,3,2,1440,1,150.69444444444446
1225,2015-03-18,2015-04-22,255000,SILT,Single Family,SPLIT LEVEL,2002,3,2,1465,1,174.06143344709898
1226,2015-11-24,2015-12-29,247600,SILT,Single Family,ONE STORY,2015,3,2,1470,1,168.43537414965985
1227,2014-12-25,2015-01-29,187000,SILT,Single Family,MANUFACTURED HUD,2002,3,2,1477,1,126.60798916723087
1228,2014-11-12,2014-12-17,165000,SILT,Single Family,ONE STORY,1948,3,1.7,1505,1,109.63455149501661
1229,2014-10-28,2014-12-02,175000,SILT,Single Family,MODULAR UBC IRC,1995,3,2,1507,1,116.12475116124752
1230,2015-11-12,2015-12-17,239400,SILT,Single Family,ONE STORY,2015,3,2,1510,1,158.5430463576159
1231,2015-02-23,2015-03-30,260000,SILT,Single Family,MANUFACTURED HUD,1997,3,2,1512,1,171.95767195767195
1232,2014-07-08,2014-08-12,199500,SILT,Single Family,MODULAR UBC IRC,2e3,3,2,1512,1,131.94444444444446
1233,2015-05-08,2015-06-12,249900,SILT,Single Family,ONE STORY,2015,3,2,1523,1,164.08404464871964
1234,2015-05-14,2015-06-18,274000,SILT,Single Family,ONE STORY,2002,3,2,1524,1,179.79002624671915
1235,2016-04-06,2016-05-11,265400,SILT,Single Family,ONE STORY,2015,3,2,1532,1,173.23759791122714
1236,2015-10-12,2015-11-16,298500,SILT,Single Family,ONE STORY WITH BASEMENT,1943,2,1.75,1536,1,194.3359375
1237,2016-04-14,2016-05-19,269900,SILT,Single Family,ONE STORY,2015,3,2,1540,1,175.25974025974025
1238,2016-04-15,2016-05-20,262500,SILT,Single Family,ONE STORY,2007,3,2,1548,1,169.57364341085272
1239,2015-01-20,2015-02-24,217000,SILT,Single Family,ONE STORY,2006,3,2,1548,1,140.18087855297156
1240,2015-04-10,2015-05-15,220000,SILT,Single Family,ONE STORY,2006,3,2,1548,1,142.1188630490956
1241,2015-02-12,2015-03-19,235000,SILT,Single Family,ONE STORY,2005,3,2,1560,1,150.64102564102564
1242,2014-10-02,2014-11-06,150000,SILT,Single Family,MANUFACTURED HUD,1997,3,2,1560,1,96.15384615384616
1243,2015-07-16,2015-08-20,249900,SILT,Single Family,ONE STORY,2015,3,2,1562,1,159.98719590268885
1244,2015-05-19,2015-06-23,310000,SILT,Single Family,TWO STORY WITH BASEMENT,2013,3,2.5,1564,1,198.20971867007674
1245,2015-09-02,2015-10-07,173000,SILT,Single Family,ONE STORY,1913,3,2,1566,1,110.47254150702426
1246,2015-01-14,2015-02-18,124000,SILT,Single Family,MODULAR UBC IRC,1999,3,2,1566,1,79.18263090676884
1247,2016-03-24,2016-04-28,385000,SILT,Single Family,ONE STORY,1914,4,1.75,1568,1,245.53571428571428
1248,2015-05-14,2015-06-18,265000,SILT,Single Family,ONE STORY,2006,3,2,1586,1,167.08701134930644
1249,2014-08-26,2014-09-30,240000,SILT,Single Family,ONE WITH HALF STORY,1922,3,2,1588,1,151.13350125944584
1250,2014-06-18,2014-07-23,178000,SILT,Single Family,TWO STORY,1946,4,1,1618,1,110.0123609394314
1251,2015-02-13,2015-03-20,250000,SILT,Single Family,LOG HOME,1997,2,2,1620,1,154.320987654321
1252,2014-09-17,2014-10-22,140378,SILT,Single Family,MODULAR UBC IRC,1999,3,2,1620,1,86.65308641975308
1253,2014-12-05,2015-01-09,128500,SILT,Single Family,MODULAR UBC IRC,1999,3,2,1620,1,79.32098765432099
1254,2016-04-22,2016-05-27,188000,SILT,Single Family,MODULAR UBC IRC,1999,3,2,1620,1,116.04938271604938
1255,2016-05-11,2016-06-15,295000,SILT,Single Family,ONE STORY,2001,3,2,1633,1,180.64911206368646
1256,2015-03-26,2015-04-30,275000,SILT,Single Family,ONE STORY,2007,3,2,1639,1,167.78523489932886
1257,2016-03-23,2016-04-27,440000,SILT,Single Family,TWO STORY,1981,3,2.5,1652,1,266.3438256658596
1258,2015-07-24,2015-08-28,231000,SILT,Single Family,MANUFACTURED HUD,2003,3,2,1653,1,139.7459165154265
1259,2015-01-20,2015-02-24,289000,SILT,Single Family,TWO STORY WITH BASEMENT,2013,3,2.5,1657,1,174.4115872057936
1260,2014-09-23,2014-10-28,275000,SILT,Single Family,MANUFACTURED HUD,1971,3,2,1670,1,164.67065868263472
1261,2014-10-29,2014-12-03,107550,SILT,Single Family,MANUFACTURED HUD,1999,4,2,1674,1,64.24731182795699
1262,2015-12-03,2016-01-07,179000,SILT,Single Family,MANUFACTURED HUD,1999,4,2,1674,1,106.9295101553166
1263,2015-07-03,2015-08-07,249000,SILT,Single Family,ONE STORY,2008,3,2,1678,1,148.39094159713946
1264,2014-09-17,2014-10-22,174400,SILT,Single Family,ONE STORY,2005,3,2,1696,1,102.83018867924528
1265,2014-11-17,2014-12-22,219000,SILT,Single Family,ONE STORY,2005,3,2,1696,1,129.12735849056602
1266,2015-11-04,2015-12-09,260200,SILT,Single Family,ONE STORY,2015,3,2,1706.2,1,152.50263743992497
1267,2016-03-14,2016-04-18,130000,SILT,Single Family,ONE STORY WITH BASEMENT,1948,3,1.75,1724,1,75.4060324825986
1268,2015-04-14,2015-05-19,304000,SILT,Single Family,TWO STORY,2012,3,2.5,1732,1,175.51963048498845
1269,2015-10-21,2015-11-25,281000,SILT,Single Family,MODULAR UBC IRC,1990,3,2.25,1738,1,161.6800920598389
1270,2015-08-19,2015-09-23,345950,SILT,Single Family,ONE STORY,1920,3,2,1740,1,198.82183908045977
1271,2016-04-12,2016-05-17,300600,SILT,Single Family,ONE STORY,1920,3,2,1740,1,172.75862068965517
1272,2015-07-10,2015-08-14,280000,SILT,Single Family,TWO STORY,2003,4,2.5,1741,1,160.82711085582997
1273,2016-05-26,2016-06-30,309000,SILT,Single Family,BI LEVEL,1977,3,1.75,1756,1,175.96810933940773
1274,2014-06-26,2014-07-31,290000,SILT,Single Family,MODULAR UBC IRC,1998,3,1.75,1758,1,164.96018202502844
1275,2015-01-20,2015-02-24,289000,SILT,Single Family,TWO STORY WITH BASEMENT,2014,3,2.5,1766,1,163.64665911664778
1276,2015-11-20,2015-12-25,285000,SILT,Single Family,TWO STORY,2005,4,2.5,1776,1,160.47297297297297
1277,2014-09-19,2014-10-24,271800,SILT,Single Family,MANUFACTURED HUD,1995,4,2,1782,1,152.5252525252525
1278,2015-06-24,2015-07-29,295000,SILT,Single Family,TWO STORY WITH BASEMENT,2014,3,2.5,1796,1,164.25389755011136
1279,2015-08-26,2015-09-30,180000,SILT,Single Family,MODULAR UBC IRC,1996,4,2,1796,1,100.22271714922049
1280,2016-05-11,2016-06-15,355000,SILT,Single Family,MODULAR UBC IRC,2e3,3,2,1809,1,196.2410171365395
1281,2015-04-03,2015-05-08,305000,SILT,Single Family,ONE STORY,2006,3,2,1815,1,168.04407713498622
1282,2015-11-16,2015-12-21,310000,SILT,Single Family,TWO STORY,2007,3,2.5,1820,1,170.32967032967034
1283,2015-05-26,2015-06-30,199000,SILT,Single Family,ONE STORY WITH BASEMENT,1950,2,1,1820,1,109.34065934065934
1284,2015-09-25,2015-10-30,309000,SILT,Single Family,ONE STORY,1999,3,2,1832,1,168.66812227074234
1285,2016-02-25,2016-03-31,273000,SILT,Single Family,TWO STORY,2004,4,2.5,1874,1,145.6776947705443
1286,2014-07-11,2014-08-15,334000,SILT,Single Family,ONE STORY WITH BASEMENT,1990,2,2,1878,1,177.84877529286476
1287,2014-07-25,2014-08-29,318500,SILT,Single Family,MANUFACTURED HUD,1998,3,2.5,1885,1,168.9655172413793
1288,2014-06-05,2014-07-10,215000,SILT,Single Family,MANUFACTURED HUD,1999,3,2,1915,1,112.27154046997389
1289,2015-04-24,2015-05-29,455000,SILT,Single Family,ONE STORY WITH BASEMENT,2007,3,2,1926,1,236.24091381100726
1290,2015-05-01,2015-06-05,330000,SILT,Single Family,TWO STORY,2008,4,2.5,1938,1,170.27863777089783
1291,2014-07-04,2014-08-08,265000,SILT,Single Family,MODULAR UBC IRC,1997,3,2,1943,1,136.38703036541432
1292,2015-02-12,2015-03-19,279000,SILT,Single Family,ONE STORY WITH BASEMENT,2002,3,2,1950,1,143.07692307692307
1293,2015-05-21,2015-06-25,388500,SILT,Single Family,ONE STORY WITH BASEMENT,1973,4,1.75,1960,1,198.21428571428572
1294,2016-02-18,2016-03-24,384000,SILT,Single Family,ONE STORY WITH BASEMENT,1975,3,2.5,1973,1,194.6274708565636
1295,2015-09-25,2015-10-30,370000,SILT,Single Family,MODULAR UBC IRC,1995,3,3,1976,1,187.24696356275302
1296,2015-01-22,2015-02-26,290000,SILT,Single Family,MANUFACTURED HUD,1996,3,2.5,1978,1,146.61274014155714
1297,2015-04-09,2015-05-14,333500,SILT,Single Family,TWO STORY WITH BASEMENT,2014,3,2.5,1994,1,167.25175526579739
1298,2014-08-15,2014-09-19,365000,SILT,Single Family,TWO STORY WITH BASEMENT,1986,3,2,1998,1,182.6826826826827
1299,2015-02-18,2015-03-25,447500,SILT,Single Family,TWO STORY,1999,4,2,2011,1,222.52610641471904
1300,2015-12-10,2016-01-14,287000,SILT,Single Family,TWO STORY,2005,4,2.5,2014,1,142.50248262164845
1301,2015-08-06,2015-09-10,464000,SILT,Single Family,ONE STORY WITH BASEMENT,2006,3,2,2016,1,230.15873015873015
1302,2016-03-14,2016-04-18,400000,SILT,Single Family,TWO STORY,1995,3,2.5,2016,1,198.4126984126984
1303,2015-08-25,2015-09-29,326000,SILT,Single Family,MODULAR UBC IRC,1995,4,2.5,2016,1,161.70634920634922
1304,2015-09-16,2015-10-21,267500,SILT,Single Family,ONE STORY WITH BASEMENT,1982,3,2,2016,1,132.68849206349208
1305,2015-07-24,2015-08-28,350000,SILT,Single Family,MANUFACTURED HUD,1999,4,2.5,2036,1,171.9056974459725
1306,2015-03-12,2015-04-16,333000,SILT,Single Family,TWO STORY,2007,4,2.5,2044,1,162.91585127201566
1307,2015-08-26,2015-09-30,359000,SILT,Single Family,BI LEVEL,2001,3,3,2044,1,175.63600782778866
1308,2014-09-18,2014-10-23,320000,SILT,Single Family,MANUFACTURED HUD,1997,4,3,2052,1,155.94541910331384
1309,2016-01-20,2016-02-24,415000,SILT,Single Family,ONE WITH HALF STORY,1981,3,2,2055,1,201.94647201946472
1310,2014-06-19,2014-07-24,280000,SILT,Single Family,TWO STORY,1999,3,3,2064,1,135.65891472868216
1311,2015-05-08,2015-06-12,307000,SILT,Single Family,ONE STORY WITH BASEMENT,1943,3,1.75,2112,1,145.3598484848485
1312,2016-04-29,2016-06-03,461000,SILT,Single Family,ONE STORY,2002,3,2,2145,1,214.91841491841492
1313,2015-03-02,2015-04-06,199000,SILT,Single Family,MODULAR WITH ADDITION,1999,3,2,2152,1,92.4721189591078
